Año;Mes;Cod_Operador;Operador;Grupo;ORIG_1;DEST_1;ORIG_1_N;DEST_1_N;ORIG_1_PAIS;DEST_1_PAIS;ORIG_2;DEST_2;ORIG_2_N;DEST_2_N;ORIG_2_PAIS;DEST_2_PAIS;OPER_2;NAC;PAX_LIB;PASAJEROS;CAR_LIB;CARGA (Ton);CORREO;Distancia;Libertad
2019;01;LA;LATAM AIRLINES GROUP;LATAM;CCP;ANF;CONCEPCION;ANTOFAGASTA;CHILE;CHILE;ANF;CCP;ANTOFAGASTA;CONCEPCION;CHILE;CHILE;LLEGAN;NACIONAL;1;2141;0;0,41;0;1503;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;CCP;PUQ;CONCEPCION;PUNTA ARENAS;CHILE;CHILE;CCP;PUQ;CONCEPCION;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;0;1330;0;0,169;0;1812;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;CCP;SCL;CONCEPCION;SANTIAGO;CHILE;CHILE;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;LLEGAN;NACIONAL;39;4973;0;20,154;0;429;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;CJC;LSC;CALAMA;LA SERENA;CHILE;CHILE;CJC;LSC;CALAMA;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;4;1451;0;0;0;855;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;CJC;SCL;CALAMA;SANTIAGO;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;83;24656;0;7,063;94;1225;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;CPO;SCL;COPIAPO;SANTIAGO;CHILE;CHILE;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;LLEGAN;NACIONAL;33;4805;0;1,6;0;678;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;IPC;SCL;ISLA DE PASCUA;SANTIAGO;CHILE;CHILE;SCL;IPC;SANTIAGO;ISLA DE PASCUA;CHILE;CHILE;LLEGAN;NACIONAL;160;14976;0;61,338;75;3750;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;IQQ;SCL;IQUIQUE;SANTIAGO;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;LLEGAN;NACIONAL;139;25512;0;17,085;849;1430;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;LSC;CJC;LA SERENA;CALAMA;CHILE;CHILE;CJC;LSC;CALAMA;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;1;1134;0;0,002;0;855;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;LSC;SCL;LA SERENA;SANTIAGO;CHILE;CHILE;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;9;1412;0;0;0;389;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;SALEN;NACIONAL;14;1745;0;0,405;11;511;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;PMC;SCL;PUERTO MONTT;SANTIAGO;CHILE;CHILE;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;LLEGAN;NACIONAL;176;24545;0;48,261;0;916;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;PNT;PUQ;PUERTO NATALES;PUNTA ARENAS;CHILE;CHILE;PUQ;PNT;PUNTA ARENAS;PUERTO NATALES;CHILE;CHILE;LLEGAN;NACIONAL;0;6;0;0;0;189;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;PNT;SCL;PUERTO NATALES;SANTIAGO;CHILE;CHILE;SCL;PNT;SANTIAGO;PUERTO NATALES;CHILE;CHILE;LLEGAN;NACIONAL;3;2598;0;0;0;2001;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;PUQ;CCP;PUNTA ARENAS;CONCEPCION;CHILE;CHILE;CCP;PUQ;CONCEPCION;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;1;1397;0;9,814;0;1812;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;PUQ;SCL;PUNTA ARENAS;SANTIAGO;CHILE;CHILE;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;88;20799;0;123,388;0;2180;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;SALEN;NACIONAL;119;36893;0;122,1;5643;1106;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;SALEN;NACIONAL;82;12853;0;7,313;545;1672;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;BBA;SANTIAGO;BALMACEDA;CHILE;CHILE;SCL;BBA;SANTIAGO;BALMACEDA;CHILE;CHILE;SALEN;NACIONAL;17;4310;0;2,133;0;1394;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;SALEN;NACIONAL;37;4442;0;0,619;0;429;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SALEN;NACIONAL;41;24286;0;45,474;4676;1225;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;SALEN;NACIONAL;16;4889;0;0,825;0;678;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;IPC;SANTIAGO;ISLA DE PASCUA;CHILE;CHILE;SCL;IPC;SANTIAGO;ISLA DE PASCUA;CHILE;CHILE;SALEN;NACIONAL;111;15479;0;638,731;1119;3750;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;SALEN;NACIONAL;143;25712;0;58,651;2501;1430;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;15;1123;0;1,133;0;389;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;SALEN;NACIONAL;185;26560;0;5,662;0;916;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;PNT;SANTIAGO;PUERTO NATALES;CHILE;CHILE;SCL;PNT;SANTIAGO;PUERTO NATALES;CHILE;CHILE;SALEN;NACIONAL;1;3094;0;0;0;2001;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;71;18905;0;71,291;8100;2180;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;WCA;SANTIAGO;CASTRO;CHILE;CHILE;SCL;WCA;SANTIAGO;CASTRO;CHILE;CHILE;SALEN;NACIONAL;25;3225;0;0,007;0;1080;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;SCL;ZCO;SANTIAGO;TEMUCO;CHILE;CHILE;SCL;ZCO;SANTIAGO;TEMUCO;CHILE;CHILE;SALEN;NACIONAL;198;14677;0;0,896;0;637;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;WCA;SCL;CASTRO;SANTIAGO;CHILE;CHILE;SCL;WCA;SANTIAGO;CASTRO;CHILE;CHILE;LLEGAN;NACIONAL;18;3683;0;0,01;0;1080;1
2019;01;LA;LATAM AIRLINES GROUP;LATAM;ZCO;SCL;TEMUCO;SANTIAGO;CHILE;CHILE;SCL;ZCO;SANTIAGO;TEMUCO;CHILE;CHILE;LLEGAN;NACIONAL;158;14151;0;1,962;0;637;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;7;1287;0;0,042;0;723;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;ANF;SCL;ANTOFAGASTA;SANTIAGO;CHILE;CHILE;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;LLEGAN;NACIONAL;56;16563;0;35,233;0;1106;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;ARI;SCL;ARICA;SANTIAGO;CHILE;CHILE;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;LLEGAN;NACIONAL;52;16998;0;32,768;1643;1672;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;BBA;PMC;BALMACEDA;PUERTO MONTT;CHILE;CHILE;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;LLEGAN;NACIONAL;17;4807;0;1,809;1342;511;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;BBA;SCL;BALMACEDA;SANTIAGO;CHILE;CHILE;SCL;BBA;SANTIAGO;BALMACEDA;CHILE;CHILE;LLEGAN;NACIONAL;53;12848;0;4,725;647;1394;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;CCP;SCL;CONCEPCION;SANTIAGO;CHILE;CHILE;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;LLEGAN;NACIONAL;166;29749;0;116,974;0;429;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;CJC;SCL;CALAMA;SANTIAGO;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;120;33692;0;10,826;215;1225;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;CPO;CJC;COPIAPO;CALAMA;CHILE;CHILE;CJC;CPO;CALAMA;COPIAPO;CHILE;CHILE;LLEGAN;NACIONAL;1;0;0;0;0;555;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;CPO;SCL;COPIAPO;SANTIAGO;CHILE;CHILE;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;LLEGAN;NACIONAL;57;10649;0;6,73;0;678;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;IQQ;SCL;IQUIQUE;SANTIAGO;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;LLEGAN;NACIONAL;127;21001;0;16,081;391;1430;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;LSC;ANF;LA SERENA;ANTOFAGASTA;CHILE;CHILE;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;4;1184;0;0,037;0;723;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;LSC;SCL;LA SERENA;SANTIAGO;CHILE;CHILE;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;240;22637;0;1,477;0;389;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;SALEN;NACIONAL;12;4514;0;6,593;120;511;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;36;7904;0;38,517;53;1311;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;PMC;SCL;PUERTO MONTT;SANTIAGO;CHILE;CHILE;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;LLEGAN;NACIONAL;221;30306;0;69,854;0;916;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;PUQ;PMC;PUNTA ARENAS;PUERTO MONTT;CHILE;CHILE;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;27;9099;0;11,599;1301;1311;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;PUQ;SCL;PUNTA ARENAS;SANTIAGO;CHILE;CHILE;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;142;23691;0;123,411;3918;2180;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;SALEN;NACIONAL;40;17265;0;15,938;4364;1106;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;SALEN;NACIONAL;66;16732;0;46,107;5887;1672;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;BBA;SANTIAGO;BALMACEDA;CHILE;CHILE;SCL;BBA;SANTIAGO;BALMACEDA;CHILE;CHILE;SALEN;NACIONAL;39;14475;0;52,316;5270;1394;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;SALEN;NACIONAL;162;28748;0;12,815;0;429;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SALEN;NACIONAL;118;33696;0;6,769;1387;1225;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;SALEN;NACIONAL;64;10696;0;2,705;0;678;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;SALEN;NACIONAL;122;20545;0;71,551;4014;1430;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;227;22972;0;6,551;3;389;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;SALEN;NACIONAL;189;33090;0;11,669;894;916;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;SCL;PUQ;SANTIAGO;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;158;22698;0;101,351;4170;2180;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;ZAL;SANTIAGO;VALDIVIA;CHILE;CHILE;SCL;ZAL;SANTIAGO;VALDIVIA;CHILE;CHILE;SALEN;NACIONAL;125;8601;0;0,142;0;724;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;ZCO;SANTIAGO;TEMUCO;CHILE;CHILE;SCL;ZCO;SANTIAGO;TEMUCO;CHILE;CHILE;SALEN;NACIONAL;195;19181;0;1,253;0;637;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;SCL;ZOS;SANTIAGO;OSORNO;CHILE;CHILE;SCL;ZOS;SANTIAGO;OSORNO;CHILE;CHILE;SALEN;NACIONAL;31;3093;0;0,025;0;827;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;ZAL;SCL;VALDIVIA;SANTIAGO;CHILE;CHILE;SCL;ZAL;SANTIAGO;VALDIVIA;CHILE;CHILE;LLEGAN;NACIONAL;131;7763;0;0,006;0;724;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;ZCO;SCL;TEMUCO;SANTIAGO;CHILE;CHILE;SCL;ZCO;SANTIAGO;TEMUCO;CHILE;CHILE;LLEGAN;NACIONAL;249;17865;0;0,587;0;637;1
2019;01;LU;LATAM AIRLINES CHILE;LATAM;ZOS;SCL;OSORNO;SANTIAGO;CHILE;CHILE;SCL;ZOS;SANTIAGO;OSORNO;CHILE;CHILE;LLEGAN;NACIONAL;50;2829;0;0,001;0;827;1
2019;01;ON;ONE SPA;ONE SPA;CJC;SCL;CALAMA;SANTIAGO;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;0;2642;0;0;0;1225;1
2019;01;ON;ONE SPA;ONE SPA;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SALEN;NACIONAL;0;3201;0;0;0;1225;1
2019;01;ON;ONE SPA;ONE SPA;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;SALEN;NACIONAL;0;5;0;0;0;1430;1
2019;01;UC;LATAM CARGO;LATAM;ANF;SCL;ANTOFAGASTA;SANTIAGO;CHILE;CHILE;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;LLEGAN;NACIONAL;0;0;0;12,033;0;1106;1
2019;02;V5;AEROVIAS DAP;DAP;600;PUQ;ANTÁRTICA CHILENA;PUNTA ARENAS;CHILE;CHILE;PUQ;600;PUNTA ARENAS;ANTÁRTICA CHILENA;CHILE;CHILE;LLEGAN;NACIONAL;0;1707;0;0;0;1737;1
2019;02;V5;AEROVIAS DAP;DAP;601;PUQ;BAHIA INUTIL;PUNTA ARENAS;CHILE;CHILE;PUQ;601;PUNTA ARENAS;BAHIA INUTIL;CHILE;CHILE;LLEGAN;NACIONAL;0;48;0;0;0;90;1
2019;02;V5;AEROVIAS DAP;DAP;700;IQQ;PICA;IQUIQUE;CHILE;CHILE;IQQ;700;IQUIQUE;PICA;CHILE;CHILE;LLEGAN;NACIONAL;0;29;0;0;0;90;1
2019;02;V5;AEROVIAS DAP;DAP;700;SCL;PICA;SANTIAGO;CHILE;CHILE;SCL;700;SANTIAGO;PICA;CHILE;CHILE;LLEGAN;NACIONAL;0;230;0;0;0;1444;1
2019;02;V5;AEROVIAS DAP;DAP;ARI;700;ARICA;PICA;CHILE;CHILE;ARI;700;ARICA;PICA;CHILE;CHILE;SALEN;NACIONAL;0;80;0;0;0;305;1
2019;02;V5;AEROVIAS DAP;DAP;ARI;IQQ;ARICA;IQUIQUE;CHILE;CHILE;ARI;IQQ;ARICA;IQUIQUE;CHILE;CHILE;SALEN;NACIONAL;0;195;0;0;0;244;1
2019;02;V5;AEROVIAS DAP;DAP;BBA;PUQ;BALMACEDA;PUNTA ARENAS;CHILE;CHILE;BBA;PUQ;BALMACEDA;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;0;304;0;0;0;790;1
2019;02;V5;AEROVIAS DAP;DAP;CJC;SCL;CALAMA;SANTIAGO;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;0;826;0;0;0;1225;1
2019;02;V5;AEROVIAS DAP;DAP;ESR;SCL;EL SALVADOR;SANTIAGO;CHILE;CHILE;SCL;ESR;SANTIAGO;EL SALVADOR;CHILE;CHILE;LLEGAN;NACIONAL;0;414;0;0;0;793;1
2019;02;V5;AEROVIAS DAP;DAP;IQQ;ARI;IQUIQUE;ARICA;CHILE;CHILE;ARI;IQQ;ARICA;IQUIQUE;CHILE;CHILE;LLEGAN;NACIONAL;0;255;0;0;0;244;1
2019;02;V5;AEROVIAS DAP;DAP;IQQ;SCL;IQUIQUE;SANTIAGO;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;LLEGAN;NACIONAL;0;45;0;0;0;1430;1
2019;02;V5;AEROVIAS DAP;DAP;PNT;PUQ;PUERTO NATALES;PUNTA ARENAS;CHILE;CHILE;PUQ;PNT;PUNTA ARENAS;PUERTO NATALES;CHILE;CHILE;LLEGAN;NACIONAL;0;330;0;0;0;189;1
2019;02;V5;AEROVIAS DAP;DAP;PUQ;600;PUNTA ARENAS;ANTÁRTICA CHILENA;CHILE;CHILE;600;PUQ;ANTÁRTICA CHILENA;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;0;1490;0;0;0;1737;1
2019;02;V5;AEROVIAS DAP;DAP;PUQ;601;PUNTA ARENAS;BAHIA INUTIL;CHILE;CHILE;601;PUQ;BAHIA INUTIL;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;0;42;0;0;0;90;1
2019;02;V5;AEROVIAS DAP;DAP;PUQ;BBA;PUNTA ARENAS;BALMACEDA;CHILE;CHILE;BBA;PUQ;BALMACEDA;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;0;239;0;0;0;790;1
2019;02;V5;AEROVIAS DAP;DAP;PUQ;PNT;PUNTA ARENAS;PUERTO NATALES;CHILE;CHILE;PUQ;PNT;PUNTA ARENAS;PUERTO NATALES;CHILE;CHILE;SALEN;NACIONAL;0;326;0;0;0;189;1
2019;02;V5;AEROVIAS DAP;DAP;PUQ;WPR;PUNTA ARENAS;PORVENIR;CHILE;CHILE;PUQ;WPR;PUNTA ARENAS;PORVENIR;CHILE;CHILE;SALEN;NACIONAL;0;442;0;0;0;46;1
2019;02;V5;AEROVIAS DAP;DAP;PUQ;WPU;PUNTA ARENAS;PUERTO WILLIAMS;CHILE;CHILE;PUQ;WPU;PUNTA ARENAS;PUERTO WILLIAMS;CHILE;CHILE;SALEN;NACIONAL;0;1991;0;0;0;300;1
2019;02;V5;AEROVIAS DAP;DAP;SCL;700;SANTIAGO;PICA;CHILE;CHILE;SCL;700;SANTIAGO;PICA;CHILE;CHILE;SALEN;NACIONAL;0;273;0;0;0;1444;1
2019;02;V5;AEROVIAS DAP;DAP;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;SALEN;NACIONAL;0;1097;0;0;0;1225;1
2019;02;V5;AEROVIAS DAP;DAP;SCL;ESR;SANTIAGO;EL SALVADOR;CHILE;CHILE;SCL;ESR;SANTIAGO;EL SALVADOR;CHILE;CHILE;SALEN;NACIONAL;0;437;0;0;0;793;1
2019;02;V5;AEROVIAS DAP;DAP;WPR;PUQ;PORVENIR;PUNTA ARENAS;CHILE;CHILE;PUQ;WPR;PUNTA ARENAS;PORVENIR;CHILE;CHILE;LLEGAN;NACIONAL;0;529;0;0;0;46;1
2019;02;V5;AEROVIAS DAP;DAP;WPU;600;PUERTO WILLIAMS;ANTÁRTICA CHILENA;CHILE;CHILE;600;WPU;ANTÁRTICA CHILENA;PUERTO WILLIAMS;CHILE;CHILE;LLEGAN;NACIONAL;0;33;0;0;0;1437;1
2019;02;V5;AEROVIAS DAP;DAP;WPU;PUQ;PUERTO WILLIAMS;PUNTA ARENAS;CHILE;CHILE;PUQ;WPU;PUNTA ARENAS;PUERTO WILLIAMS;CHILE;CHILE;LLEGAN;NACIONAL;0;1785;0;0;0;300;1
2019;02;H2;SKY;SKY;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;SALEN;NACIONAL;10;3921;0;0;0;723;1
2019;02;H2;SKY;SKY;ANF;SCL;ANTOFAGASTA;SANTIAGO;CHILE;CHILE;SCL;ANF;SANTIAGO;ANTOFAGASTA;CHILE;CHILE;LLEGAN;NACIONAL;52;17663;0;8,571;0;1106;1
2019;02;H2;SKY;SKY;ARI;SCL;ARICA;SANTIAGO;CHILE;CHILE;SCL;ARI;SANTIAGO;ARICA;CHILE;CHILE;LLEGAN;NACIONAL;64;16749;0;21,229;0;1672;1
2019;02;H2;SKY;SKY;BBA;PMC;BALMACEDA;PUERTO MONTT;CHILE;CHILE;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;LLEGAN;NACIONAL;5;4836;0;1,67;0;511;1
2019;02;H2;SKY;SKY;BBA;SCL;BALMACEDA;SANTIAGO;CHILE;CHILE;SCL;BBA;SANTIAGO;BALMACEDA;CHILE;CHILE;LLEGAN;NACIONAL;16;6602;0;10,885;0;1394;1
2019;02;H2;SKY;SKY;CCP;CJC;CONCEPCION;CALAMA;CHILE;CHILE;CCP;CJC;CONCEPCION;CALAMA;CHILE;CHILE;SALEN;NACIONAL;1;1011;0;0;0;1635;1
2019;02;H2;SKY;SKY;CCP;SCL;CONCEPCION;SANTIAGO;CHILE;CHILE;SCL;CCP;SANTIAGO;CONCEPCION;CHILE;CHILE;LLEGAN;NACIONAL;95;9024;0;0;0;429;1
2019;02;H2;SKY;SKY;CJC;CCP;CALAMA;CONCEPCION;CHILE;CHILE;CCP;CJC;CONCEPCION;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;0;1045;0;0;0;1635;1
2019;02;H2;SKY;SKY;CJC;SCL;CALAMA;SANTIAGO;CHILE;CHILE;SCL;CJC;SANTIAGO;CALAMA;CHILE;CHILE;LLEGAN;NACIONAL;56;18213;0;0;0;1225;1
2019;02;H2;SKY;SKY;CPO;SCL;COPIAPO;SANTIAGO;CHILE;CHILE;SCL;CPO;SANTIAGO;COPIAPO;CHILE;CHILE;LLEGAN;NACIONAL;39;7824;0;0;0;678;1
2019;02;H2;SKY;SKY;IQQ;SCL;IQUIQUE;SANTIAGO;CHILE;CHILE;SCL;IQQ;SANTIAGO;IQUIQUE;CHILE;CHILE;LLEGAN;NACIONAL;102;18139;0;13,212;0;1430;1
2019;02;H2;SKY;SKY;LSC;ANF;LA SERENA;ANTOFAGASTA;CHILE;CHILE;ANF;LSC;ANTOFAGASTA;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;11;3888;0;0;0;723;1
2019;02;H2;SKY;SKY;LSC;SCL;LA SERENA;SANTIAGO;CHILE;CHILE;SCL;LSC;SANTIAGO;LA SERENA;CHILE;CHILE;LLEGAN;NACIONAL;131;11341;0;0;0;389;1
2019;02;H2;SKY;SKY;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;PMC;BBA;PUERTO MONTT;BALMACEDA;CHILE;CHILE;SALEN;NACIONAL;9;4981;0;6,075;0;511;1
2019;02;H2;SKY;SKY;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;SALEN;NACIONAL;19;7008;0;7,153;0;1311;1
2019;02;H2;SKY;SKY;PMC;SCL;PUERTO MONTT;SANTIAGO;CHILE;CHILE;SCL;PMC;SANTIAGO;PUERTO MONTT;CHILE;CHILE;LLEGAN;NACIONAL;132;16985;0;0,919;0;916;1
2019;02;H2;SKY;SKY;PUQ;PMC;PUNTA ARENAS;PUERTO MONTT;CHILE;CHILE;PMC;PUQ;PUERTO MONTT;PUNTA ARENAS;CHILE;CHILE;LLEGAN;NACIONAL;22;6512;0;3,88;0;1311;1
